match_id,series_id,match_details,result,scores,date,venue,round,home,away,winner,win_by_runs,win_by_wickets,balls_remaining,innings1,innings1_runs,innings1_wickets,innings1_overs_batted,innings1_overs,innings2,innings2_runs,innings2_wickets,innings2_overs_batted,innings2_overs,D/L_method,target,year
304789,134471,"South Group:Essex v Hampshire at Chelmsford- Jul 2, 2004",Essex won by 40 runs,Essex 135/9 (18/18 ov); Hampshire 95 (15/18 ov),2004-07-02,Chelmsford,South Group,Essex,Hampshire,Essex,40.0,,,Essex,135.0,9.0,18.0,18.0,Hampshire,95.0,10.0,15.0,18.0,,,2004
304794,134471,"South Group:Sussex v Surrey at Hove- Jul 2, 2004",Surrey won by 100 runs,Surrey 221/8 (20/20 ov); Sussex 121 (17.2/20 ov),2004-07-02,Hove,South Group,Sussex,Surrey,Surrey,100.0,,,Surrey,221.0,8.0,20.0,20.0,Sussex,121.0,10.0,17.2,20.0,,,2004
304797,134471,"South Group:Surrey v Hampshire at The Oval- Jul 3, 2004",Surrey won by 31 runs,Surrey 198/5 (20/20 ov); Hampshire 167/9 (20/20 ov),2004-07-03,The Oval,South Group,Surrey,Hampshire,Surrey,31.0,,,Surrey,198.0,5.0,20.0,20.0,Hampshire,167.0,9.0,20.0,20.0,,,2004
304798,134471,"South Group:Kent v Essex at Maidstone- Jul 5, 2004",Essex won by 8 wickets (with 27 balls remaining),Kent 125 (19.2/20 ov); Essex 128/2 (15.3/20 ov),2004-07-05,Maidstone,South Group,Kent,Essex,Essex,,8.0,27.0,Kent,125.0,10.0,19.2,20.0,Essex,128.0,2.0,15.3,20.0,,,2004
304799,134471,"Midland/Wales/West Group:Northamptonshire v Worcestershire at Luton- Jul 5, 2004",Worcestershire won by 21 runs (D/L method),"Worcestershire 173/5 (20/20 ov); Northamptonshire 80/8 (11/11 ov, target: 102)",2004-07-05,Luton,Midland/Wales/West Group,Northamptonshire,Worcestershire,Worcestershire,21.0,,,Worcestershire,173.0,5.0,20.0,20.0,Northamptonshire,80.0,8.0,11.0,11.0,1.0,102.0,2004
304800,134471,"Midland/Wales/West Group:Somerset v Glamorgan at Taunton- Jul 5, 2004",Glamorgan won by 8 wickets (with 3 balls remaining),Somerset 193/8 (20/20 ov); Glamorgan 194/2 (19.3/20 ov),2004-07-05,Taunton,Midland/Wales/West Group,Somerset,Glamorgan,Glamorgan,,8.0,3.0,Somerset,193.0,8.0,20.0,20.0,Glamorgan,194.0,2.0,19.3,20.0,,,2004
304802,134471,"North Group:Leicestershire v Durham at Leicester- Jul 7, 2004",Durham won by 41 runs,Durham 138/4 (20/20 ov); Leicestershire 97/9 (20/20 ov),2004-07-07,Leicester,North Group,Leicestershire,Durham,Durham,41.0,,,Durham,138.0,4.0,20.0,20.0,Leicestershire,97.0,9.0,20.0,20.0,,,2004
304803,134471,"South Group:Middlesex v Sussex at Richmond- Jul 7, 2004",Match abandoned without a ball bowled,,2004-07-07,Richmond,South Group,Middlesex,Sussex,Match abandoned without a ball bowled,,,,,,,,,,,,,,,,2004
304804,134471,"North Group:Nottinghamshire v Yorkshire at Nottingham- Jul 7, 2004",Nottinghamshire won by 3 wickets (with 1 ball remaining),Yorkshire 207/7 (20/20 ov); Nottinghamshire 210/7 (19.5/20 ov),2004-07-07,Nottingham,North Group,Nottinghamshire,Yorkshire,Nottinghamshire,,3.0,1.0,Yorkshire,207.0,7.0,20.0,20.0,Nottinghamshire,210.0,7.0,19.5,20.0,,,2004
304801,134471,"South Group:Essex v Surrey at Chelmsford- Jul 7, 2004",Match abandoned without a ball bowled,,2004-07-07,Chelmsford,South Group,Essex,Surrey,Match abandoned without a ball bowled,,,,,,,,,,,,,,,,2004
304805,134471,"North Group:Derbyshire v Lancashire at Derby- Jul 8, 2004",Lancashire won by 5 wickets (with 17 balls remaining),Derbyshire 142/4 (20/20 ov); Lancashire 144/5 (17.1/20 ov),2004-07-08,Derby,North Group,Derbyshire,Lancashire,Lancashire,,5.0,17.0,Derbyshire,142.0,4.0,20.0,20.0,Lancashire,144.0,5.0,17.1,20.0,,,2004
304806,134471,"Midland/Wales/West Group:Glamorgan v Warwickshire at Cardiff- Jul 8, 2004",Warwickshire won by 26 runs,Warwickshire 152/9 (20/20 ov); Glamorgan 126 (19/20 ov),2004-07-08,Cardiff,Midland/Wales/West Group,Glamorgan,Warwickshire,Warwickshire,26.0,,,Warwickshire,152.0,9.0,20.0,20.0,Glamorgan,126.0,10.0,19.0,20.0,,,2004
304807,134471,"Midland/Wales/West Group:Northamptonshire v Gloucestershire at Northampton- Jul 8, 2004",Gloucestershire won by 8 wickets (with 5 balls remaining),Northamptonshire 42/5 (5/5 ov); Gloucestershire 44/2 (4.1/5 ov),2004-07-08,Northampton,Midland/Wales/West Group,Northamptonshire,Gloucestershire,Gloucestershire,,8.0,5.0,Northamptonshire,42.0,5.0,5.0,5.0,Gloucestershire,44.0,2.0,4.1,5.0,,,2004
304808,134471,"North Group:Yorkshire v Leicestershire at Leeds- Jul 8, 2004",Leicestershire won by 10 runs,Leicestershire 221/3 (20/20 ov); Yorkshire 211/6 (20/20 ov),2004-07-08,Leeds,North Group,Yorkshire,Leicestershire,Leicestershire,10.0,,,Leicestershire,221.0,3.0,20.0,20.0,Yorkshire,211.0,6.0,20.0,20.0,,,2004
304809,134471,"North Group:Durham v Lancashire at Chester-le-Street- Jul 9, 2004",Lancashire won by 5 wickets (with 10 balls remaining),Durham 111/8 (20/20 ov); Lancashire 112/5 (18.2/20 ov),2004-07-09,Chester-le-Street,North Group,Durham,Lancashire,Lancashire,,5.0,10.0,Durham,111.0,8.0,20.0,20.0,Lancashire,112.0,5.0,18.2,20.0,,,2004
304810,134471,"Midland/Wales/West Group:Gloucestershire v Somerset at Bristol- Jul 9, 2004",No result,Somerset 151 (19.1/20 ov),2004-07-09,Bristol,Midland/Wales/West Group,Gloucestershire,Somerset,No result,,,,Somerset,151.0,10.0,19.1,20.0,,,,,,,,2004
304811,134471,"North Group:Nottinghamshire v Derbyshire at Nottingham- Jul 9, 2004",Derbyshire won by 9 runs,Derbyshire 163/7 (20/20 ov); Nottinghamshire 154/8 (20/20 ov),2004-07-09,Nottingham,North Group,Nottinghamshire,Derbyshire,Derbyshire,9.0,,,Derbyshire,163.0,7.0,20.0,20.0,Nottinghamshire,154.0,8.0,20.0,20.0,,,2004
304812,134471,"South Group:Surrey v Kent at The Oval- Jul 9, 2004",Surrey won by 3 runs,Surrey 185/7 (20/20 ov); Kent 182/9 (20/20 ov),2004-07-09,The Oval,South Group,Surrey,Kent,Surrey,3.0,,,Surrey,185.0,7.0,20.0,20.0,Kent,182.0,9.0,20.0,20.0,,,2004
304814,134471,"Midland/Wales/West Group:Warwickshire v Worcestershire at Birmingham- Jul 9, 2004",Worcestershire won by 3 wickets (with 3 balls remaining),Warwickshire 146 (19.5/20 ov); Worcestershire 150/7 (19.3/20 ov),2004-07-09,Birmingham,Midland/Wales/West Group,Warwickshire,Worcestershire,Worcestershire,,3.0,3.0,Warwickshire,146.0,10.0,19.5,20.0,Worcestershire,150.0,7.0,19.3,20.0,,,2004
304813,134471,"South Group:Sussex v Hampshire at Hove- Jul 9, 2004",Hampshire won by 3 wickets (with 6 balls remaining),Sussex 67 (14.5/20 ov); Hampshire 69/7 (19/20 ov),2004-07-09,Hove,South Group,Sussex,Hampshire,Hampshire,,3.0,6.0,Sussex,67.0,10.0,14.5,20.0,Hampshire,69.0,7.0,19.0,20.0,,,2004
304815,134471,"South Group:Middlesex v Essex at Southgate- Jul 12, 2004",Middlesex won by 9 wickets (with 10 balls remaining),Essex 120/8 (20/20 ov); Middlesex 121/1 (18.2/20 ov),2004-07-12,Southgate,South Group,Middlesex,Essex,Middlesex,,9.0,10.0,Essex,120.0,8.0,20.0,20.0,Middlesex,121.0,1.0,18.2,20.0,,,2004
304816,134471,"Midland/Wales/West Group:Warwickshire v Northamptonshire at Birmingham- Jul 12, 2004",Northamptonshire won by 4 wickets (with 6 balls remaining),Warwickshire 123/7 (20/20 ov); Northamptonshire 125/6 (19/20 ov),2004-07-12,Birmingham,Midland/Wales/West Group,Warwickshire,Northamptonshire,Northamptonshire,,4.0,6.0,Warwickshire,123.0,7.0,20.0,20.0,Northamptonshire,125.0,6.0,19.0,20.0,,,2004
304817,134471,"North Group:Durham v Derbyshire at Chester-le-Street- Jul 13, 2004",Derbyshire won by 4 wickets (with 9 balls remaining),Durham 117/9 (20/20 ov); Derbyshire 118/6 (18.3/20 ov),2004-07-13,Chester-le-Street,North Group,Durham,Derbyshire,Derbyshire,,4.0,9.0,Durham,117.0,9.0,20.0,20.0,Derbyshire,118.0,6.0,18.3,20.0,,,2004
304818,134471,"South Group:Hampshire v Middlesex at Southampton- Jul 13, 2004",Hampshire won by 30 runs,Hampshire 170/7 (20/20 ov); Middlesex 140/8 (20/20 ov),2004-07-13,Southampton,South Group,Hampshire,Middlesex,Hampshire,30.0,,,Hampshire,170.0,7.0,20.0,20.0,Middlesex,140.0,8.0,20.0,20.0,,,2004
304819,134471,"South Group:Kent v Sussex at Canterbury- Jul 13, 2004",Kent won by 47 runs,Kent 163/6 (20/20 ov); Sussex 116 (19.5/20 ov),2004-07-13,Canterbury,South Group,Kent,Sussex,Kent,47.0,,,Kent,163.0,6.0,20.0,20.0,Sussex,116.0,10.0,19.5,20.0,,,2004
304820,134471,"North Group:Leicestershire v Nottinghamshire at Leicester- Jul 13, 2004",Leicestershire won by 40 runs,Leicestershire 150/7 (20/20 ov); Nottinghamshire 110 (19.2/20 ov),2004-07-13,Leicester,North Group,Leicestershire,Nottinghamshire,Leicestershire,40.0,,,Leicestershire,150.0,7.0,20.0,20.0,Nottinghamshire,110.0,10.0,19.2,20.0,,,2004
304821,134471,"Midland/Wales/West Group:Somerset v Worcestershire at Taunton- Jul 13, 2004",Somerset won by 34 runs,Somerset 178/6 (20/20 ov); Worcestershire 144/4 (20/20 ov),2004-07-13,Taunton,Midland/Wales/West Group,Somerset,Worcestershire,Somerset,34.0,,,Somerset,178.0,6.0,20.0,20.0,Worcestershire,144.0,4.0,20.0,20.0,,,2004
304822,134471,"Midland/Wales/West Group:Glamorgan v Gloucestershire at Cardiff- Jul 14, 2004",Glamorgan won by 32 runs,Glamorgan 162/7 (20/20 ov); Gloucestershire 130 (19.1/20 ov),2004-07-14,Cardiff,Midland/Wales/West Group,Glamorgan,Gloucestershire,Glamorgan,32.0,,,Glamorgan,162.0,7.0,20.0,20.0,Gloucestershire,130.0,10.0,19.1,20.0,,,2004
304823,134471,"North Group:Yorkshire v Lancashire at Leeds- Jul 14, 2004",Yorkshire won by 8 wickets (with 13 balls remaining),Lancashire 168 (19.1/20 ov); Yorkshire 170/2 (17.5/20 ov),2004-07-14,Leeds,North Group,Yorkshire,Lancashire,Yorkshire,,8.0,13.0,Lancashire,168.0,10.0,19.1,20.0,Yorkshire,170.0,2.0,17.5,20.0,,,2004
304824,134471,"North Group:Derbyshire v Leicestershire at Derby- Jul 15, 2004",Match abandoned without a ball bowled,,2004-07-15,Derby,North Group,Derbyshire,Leicestershire,Match abandoned without a ball bowled,,,,,,,,,,,,,,,,2004
304825,134471,"North Group:Durham v Yorkshire at Chester-le-Street- Jul 15, 2004",Durham won by 7 wickets (with 10 balls remaining),Yorkshire 126/7 (20/20 ov); Durham 129/3 (18.2/20 ov),2004-07-15,Chester-le-Street,North Group,Durham,Yorkshire,Durham,,7.0,10.0,Yorkshire,126.0,7.0,20.0,20.0,Durham,129.0,3.0,18.2,20.0,,,2004
304827,134471,"Midland/Wales/West Group:Gloucestershire v Warwickshire at Bristol- Jul 15, 2004",Warwickshire won (lost fewer wickets),Gloucestershire 135/7 (20/20 ov); Warwickshire 135/5 (20/20 ov),2004-07-15,Bristol,Midland/Wales/West Group,Gloucestershire,Warwickshire,Warwickshire,,,,Gloucestershire,135.0,7.0,20.0,20.0,Warwickshire,135.0,5.0,20.0,20.0,,,2004
304828,134471,"South Group:Hampshire v Kent at Southampton- Jul 15, 2004",Hampshire won by 64 runs,Hampshire 177/3 (20/20 ov); Kent 113/9 (20/20 ov),2004-07-15,Southampton,South Group,Hampshire,Kent,Hampshire,64.0,,,Hampshire,177.0,3.0,20.0,20.0,Kent,113.0,9.0,20.0,20.0,,,2004
304829,134471,"North Group:Lancashire v Nottinghamshire at Manchester- Jul 15, 2004",Lancashire won by 7 wickets (with 7 balls remaining),Nottinghamshire 79/5 (8/8 ov); Lancashire 82/3 (6.5/8 ov),2004-07-15,Manchester,North Group,Lancashire,Nottinghamshire,Lancashire,,7.0,7.0,Nottinghamshire,79.0,5.0,8.0,8.0,Lancashire,82.0,3.0,6.5,8.0,,,2004
304830,134471,"South Group:Middlesex v Surrey at Lord's- Jul 15, 2004",Surrey won by 37 runs,Surrey 183/5 (20/20 ov); Middlesex 146/7 (20/20 ov),2004-07-15,Lord's,South Group,Middlesex,Surrey,Surrey,37.0,,,Surrey,183.0,5.0,20.0,20.0,Middlesex,146.0,7.0,20.0,20.0,,,2004
304831,134471,"Midland/Wales/West Group:Somerset v Northamptonshire at Taunton- Jul 15, 2004",Somerset won by 4 runs,Somerset 211/5 (20/20 ov); Northamptonshire 207/5 (20/20 ov),2004-07-15,Taunton,Midland/Wales/West Group,Somerset,Northamptonshire,Somerset,4.0,,,Somerset,211.0,5.0,20.0,20.0,Northamptonshire,207.0,5.0,20.0,20.0,,,2004
304832,134471,"Midland/Wales/West Group:Worcestershire v Glamorgan at Worcester- Jul 15, 2004",Glamorgan won by 20 runs (D/L method),Glamorgan 140/6 (16/16 ov); Worcestershire 120 (14.1/16 ov),2004-07-15,Worcester,Midland/Wales/West Group,Worcestershire,Glamorgan,Glamorgan,20.0,,,Glamorgan,140.0,6.0,16.0,16.0,Worcestershire,120.0,10.0,14.1,16.0,1.0,,2004
304826,134471,"South Group:Essex v Sussex at Chelmsford- Jul 15, 2004",Sussex won by 9 wickets (with 18 balls remaining),Essex 134/8 (20/20 ov); Sussex 136/1 (17/20 ov),2004-07-15,Chelmsford,South Group,Essex,Sussex,Sussex,,9.0,18.0,Essex,134.0,8.0,20.0,20.0,Sussex,136.0,1.0,17.0,20.0,,,2004
304833,134471,"Quarter-Final:Glamorgan v Warwickshire at Cardiff- Jul 19, 2004",Glamorgan won by 5 wickets (with 6 balls remaining),Warwickshire 158/7 (20/20 ov); Glamorgan 161/5 (19/20 ov),2004-07-19,Cardiff,Quarter-Final,Glamorgan,Warwickshire,Glamorgan,,5.0,6.0,Warwickshire,158.0,7.0,20.0,20.0,Glamorgan,161.0,5.0,19.0,20.0,,,2004
304834,134471,"Quarter-Final:Hampshire v Lancashire at Southampton- Jul 19, 2004",Lancashire won by 9 wickets (with 21 balls remaining),Hampshire 120/9 (20/20 ov); Lancashire 121/1 (16.3/20 ov),2004-07-19,Southampton,Quarter-Final,Hampshire,Lancashire,Lancashire,,9.0,21.0,Hampshire,120.0,9.0,20.0,20.0,Lancashire,121.0,1.0,16.3,20.0,,,2004
304835,134471,"Quarter-Final:Leicestershire v Essex at Leicester- Jul 19, 2004",Leicestershire won by 14 runs,Leicestershire 180/6 (20/20 ov); Essex 166/7 (20/20 ov),2004-07-19,Leicester,Quarter-Final,Leicestershire,Essex,Leicestershire,14.0,,,Leicestershire,180.0,6.0,20.0,20.0,Essex,166.0,7.0,20.0,20.0,,,2004
304836,134471,"Quarter-Final:Surrey v Worcestershire at The Oval- Jul 19, 2004",Surrey won by 14 runs,Surrey 145/7 (20/20 ov); Worcestershire 131/8 (20/20 ov),2004-07-19,The Oval,Quarter-Final,Surrey,Worcestershire,Surrey,14.0,,,Surrey,145.0,7.0,20.0,20.0,Worcestershire,131.0,8.0,20.0,20.0,,,2004
304837,134471,"1st Semi-Final:Lancashire v Surrey at Birmingham- Aug 7, 2004",Surrey won by 1 run,Surrey 133 (20/20 ov); Lancashire 132/8 (20/20 ov),2004-08-07,Birmingham,1st Semi-Final,Lancashire,Surrey,Surrey,1.0,,,Surrey,133.0,10.0,20.0,20.0,Lancashire,132.0,8.0,20.0,20.0,,,2004
304838,134471,"2nd Semi-Final:Glamorgan v Leicestershire at Birmingham- Aug 7, 2004",Leicestershire won by 21 runs,Leicestershire 165/5 (20/20 ov); Glamorgan 144 (18.5/20 ov),2004-08-07,Birmingham,2nd Semi-Final,Glamorgan,Leicestershire,Leicestershire,21.0,,,Leicestershire,165.0,5.0,20.0,20.0,Glamorgan,144.0,10.0,18.5,20.0,,,2004
304839,134471,"Final:Leicestershire v Surrey at Birmingham- Aug 7, 2004",Leicestershire won by 7 wickets (with 5 balls remaining),Surrey 168/6 (20/20 ov); Leicestershire 169/3 (19.1/20 ov),2004-08-07,Birmingham,Final,Leicestershire,Surrey,Leicestershire,,7.0,5.0,Surrey,168.0,6.0,20.0,20.0,Leicestershire,169.0,3.0,19.1,20.0,,,2004
304927,304926,"1st Round:Bloomfield Cricket and Athletic Club v Police Sports Club at Colombo (Colts)- Aug 17, 2004",Bloomfield Cricket and Athletic Club won by 6 wickets (with 20 balls remaining),Police Sports Club 133 (19.2/20 ov); Bloomfield Cricket and Athletic Club 135/4 (16.4/20 ov),2004-08-17,Colombo (Colts),1st Round,Bloomfield Cricket and Athletic Club,Police Sports Club,Bloomfield Cricket and Athletic Club,,6.0,20.0,Police Sports Club,133.0,10.0,19.2,20.0,Bloomfield Cricket and Athletic Club,135.0,4.0,16.4,20.0,,,2004
304928,304926,"1st Round:Burgher Recreation Club v Sinhalese Sports Club at Colombo (NCC)- Aug 17, 2004",Burgher Recreation Club won by 3 wickets (with 3 balls remaining),Sinhalese Sports Club 134/9 (20/20 ov); Burgher Recreation Club 137/7 (19.3/20 ov),2004-08-17,Colombo (NCC),1st Round,Burgher Recreation Club,Sinhalese Sports Club,Burgher Recreation Club,,3.0,3.0,Sinhalese Sports Club,134.0,9.0,20.0,20.0,Burgher Recreation Club,137.0,7.0,19.3,20.0,,,2004
304931,304926,"1st Round:Chilaw Marians Cricket Club v Galle Cricket Club at Colombo (Police)- Aug 17, 2004",Chilaw Marians Cricket Club won by 88 runs,Chilaw Marians Cricket Club 198/9 (20/20 ov); Galle Cricket Club 110 (17.3/20 ov),2004-08-17,Colombo (Police),1st Round,Chilaw Marians Cricket Club,Galle Cricket Club,Chilaw Marians Cricket Club,88.0,,,Chilaw Marians Cricket Club,198.0,9.0,20.0,20.0,Galle Cricket Club,110.0,10.0,17.3,20.0,,,2004
304929,304926,"1st Round:Colombo Cricket Club v Panadura Sports Club at Colombo (Police)- Aug 17, 2004",Colombo Cricket Club won by 85 runs,Colombo Cricket Club 200/9 (20/20 ov); Panadura Sports Club 115 (16/20 ov),2004-08-17,Colombo (Police),1st Round,Colombo Cricket Club,Panadura Sports Club,Colombo Cricket Club,85.0,,,Colombo Cricket Club,200.0,9.0,20.0,20.0,Panadura Sports Club,115.0,10.0,16.0,20.0,,,2004
304932,304926,"1st Round:Colts Cricket Club v Sri Lanka Air Force Sports Club at Colombo (Moors)- Aug 17, 2004",Colts Cricket Club won by 8 wickets (with 35 balls remaining),Sri Lanka Air Force Sports Club 102 (16.1/20 ov); Colts Cricket Club 106/2 (14.1/20 ov),2004-08-17,Colombo (Moors),1st Round,Colts Cricket Club,Sri Lanka Air Force Sports Club,Colts Cricket Club,,8.0,35.0,Sri Lanka Air Force Sports Club,102.0,10.0,16.1,20.0,Colts Cricket Club,106.0,2.0,14.1,20.0,,,2004
304933,304926,"1st Round:Kurunegala Youth Cricket Club v Sebastianites Cricket and Athletic Club at Colombo (Colts)- Aug 17, 2004",Kurunegala Youth Cricket Club won by 76 runs,Kurunegala Youth Cricket Club 166/6 (20/20 ov); Sebastianites Cricket and Athletic Club 90 (14.3/20 ov),2004-08-17,Colombo (Colts),1st Round,Kurunegala Youth Cricket Club,Sebastianites Cricket and Athletic Club,Kurunegala Youth Cricket Club,76.0,,,Kurunegala Youth Cricket Club,166.0,6.0,20.0,20.0,Sebastianites Cricket and Athletic Club,90.0,10.0,14.3,20.0,,,2004
304934,304926,"1st Round:Moors Sports Club v Ragama Cricket Club at Colombo (NCC)- Aug 17, 2004",Moors Sports Club won by 15 runs,Moors Sports Club 125 (18.5/20 ov); Ragama Cricket Club 110/8 (20/20 ov),2004-08-17,Colombo (NCC),1st Round,Moors Sports Club,Ragama Cricket Club,Moors Sports Club,15.0,,,Moors Sports Club,125.0,10.0,18.5,20.0,Ragama Cricket Club,110.0,8.0,20.0,20.0,,,2004
304930,304926,"1st Round:Nondescripts Cricket Club v Tamil Union Cricket and Athletic Club at Colombo (Moors)- Aug 17, 2004",Nondescripts Cricket Club won by 17 runs,Nondescripts Cricket Club 164/8 (20/20 ov); Tamil Union Cricket and Athletic Club 147/5 (20/20 ov),2004-08-17,Colombo (Moors),1st Round,Nondescripts Cricket Club,Tamil Union Cricket and Athletic Club,Nondescripts Cricket Club,17.0,,,Nondescripts Cricket Club,164.0,8.0,20.0,20.0,Tamil Union Cricket and Athletic Club,147.0,5.0,20.0,20.0,,,2004
304937,304926,"Quarter-Final:Bloomfield Cricket and Athletic Club v Kurunegala Youth Cricket Club at Colombo (RPS)- Sep 2, 2004",Bloomfield Cricket and Athletic Club won by 5 wickets (with 12 balls remaining),Kurunegala Youth Cricket Club 120/6 (20/20 ov); Bloomfield Cricket and Athletic Club 121/5 (18/20 ov),2004-09-02,Colombo (RPS),Quarter-Final,Bloomfield Cricket and Athletic Club,Kurunegala Youth Cricket Club,Bloomfield Cricket and Athletic Club,,5.0,12.0,Kurunegala Youth Cricket Club,120.0,6.0,20.0,20.0,Bloomfield Cricket and Athletic Club,121.0,5.0,18.0,20.0,,,2004
304936,304926,"Quarter-Final:Colts Cricket Club v Nondescripts Cricket Club at Colombo (RPS)- Sep 2, 2004",Colts Cricket Club won by 4 wickets (with 4 balls remaining),Nondescripts Cricket Club 134 (18.3/20 ov); Colts Cricket Club 135/6 (19.2/20 ov),2004-09-02,Colombo (RPS),Quarter-Final,Colts Cricket Club,Nondescripts Cricket Club,Colts Cricket Club,,4.0,4.0,Nondescripts Cricket Club,134.0,10.0,18.3,20.0,Colts Cricket Club,135.0,6.0,19.2,20.0,,,2004
304935,304926,"Quarter-Final:Chilaw Marians Cricket Club v Colombo Cricket Club at Colombo (RPS)- Sep 2, 2004",Chilaw Marians Cricket Club won by 5 wickets (with 14 balls remaining),Colombo Cricket Club 114 (18.3/20 ov); Chilaw Marians Cricket Club 115/5 (17.4/20 ov),2004-09-02,Colombo (RPS),Quarter-Final,Chilaw Marians Cricket Club,Colombo Cricket Club,Chilaw Marians Cricket Club,,5.0,14.0,Colombo Cricket Club,114.0,10.0,18.3,20.0,Chilaw Marians Cricket Club,115.0,5.0,17.4,20.0,,,2004
304938,304926,"Quarter-Final:Burgher Recreation Club v Moors Sports Club at Colombo (RPS)- Sep 2, 2004",Burgher Recreation Club won by 9 runs,Burgher Recreation Club 129/8 (20/20 ov); Moors Sports Club 120 (19.2/20 ov),2004-09-02,Colombo (RPS),Quarter-Final,Burgher Recreation Club,Moors Sports Club,Burgher Recreation Club,9.0,,,Burgher Recreation Club,129.0,8.0,20.0,20.0,Moors Sports Club,120.0,10.0,19.2,20.0,,,2004
304939,304926,"Semi-Final:Burgher Recreation Club v Chilaw Marians Cricket Club at Colombo (RPS)- Sep 3, 2004",Chilaw Marians Cricket Club won by 58 runs,Chilaw Marians Cricket Club 171/8 (20/20 ov); Burgher Recreation Club 113 (18.5/20 ov),2004-09-03,Colombo (RPS),Semi-Final,Burgher Recreation Club,Chilaw Marians Cricket Club,Chilaw Marians Cricket Club,58.0,,,Chilaw Marians Cricket Club,171.0,8.0,20.0,20.0,Burgher Recreation Club,113.0,10.0,18.5,20.0,,,2004
304940,304926,"Semi-Final:Bloomfield Cricket and Athletic Club v Colts Cricket Club at Colombo (RPS)- Sep 3, 2004",Colts Cricket Club won by 1 run,Colts Cricket Club 183/7 (20/20 ov); Bloomfield Cricket and Athletic Club 182/9 (20/20 ov),2004-09-03,Colombo (RPS),Semi-Final,Bloomfield Cricket and Athletic Club,Colts Cricket Club,Colts Cricket Club,1.0,,,Colts Cricket Club,183.0,7.0,20.0,20.0,Bloomfield Cricket and Athletic Club,182.0,9.0,20.0,20.0,,,2004
304941,304926,"Final:Chilaw Marians Cricket Club v Colts Cricket Club at Colombo (RPS)- Sep 3, 2004",Chilaw Marians Cricket Club won by 103 runs,Chilaw Marians Cricket Club 227/6 (20/20 ov); Colts Cricket Club 124 (12.5/20 ov),2004-09-03,Colombo (RPS),Final,Chilaw Marians Cricket Club,Colts Cricket Club,Chilaw Marians Cricket Club,103.0,,,Chilaw Marians Cricket Club,227.0,6.0,20.0,20.0,Colts Cricket Club,124.0,10.0,12.5,20.0,,,2004
